cik,company_name,ticker
840216,CALIFORNIA COASTAL COMMUNITIES INC,CALC
1039280,NETSOL TECHNOLOGIES INC,NTWK
920527,PSS WORLD MEDICAL INC,PSSI
844143,JOE'S JEANS INC.,JOEZ
1011290,99 CENTS ONLY STORES,NDN
1310313,"Brooklyn Federal Bancorp, Inc.",BFSB
799167,MARTEN TRANSPORT LTD,MTRN
40533,GENERAL DYNAMICS CORP,GD
1044082,"Georgia-Carolina Bancshares, Inc",GECR
1301838,Valley High Mining CO,VHMC
1196875,EATON VANCE NEW YORK MUNICIPAL BOND FUND II,NYH
1088213,"Nano Mask, Inc.",NANM
1140586,NEW FRONTIER ENERGY INC,NFEI
1028734,COBIZ FINANCIAL INC,COBZ
726517,MERCHANTS BANCSHARES INC,MBVT
1093728,PACIFIC FINANCIAL CORP,PFLC.OB
906163,NVR INC,NVR
1338613,Regency Energy Partners LP,RGNC
1164012,CN Dragon Corp,DRGN
1074688,EATON VANCE MICHIGAN MUNICIPAL INCOME TRUST,EMI
1083689,SOUTHCOAST FINANCIAL CORP,SOCB
712515,ELECTRONIC ARTS INC.,ERTS
1074687,EATON VANCE PENNSYLVANIA MUNICIPAL INCOME TRUST,EVP
1301236,MHI Hospitality CORP,MDH
1263813,"UNITED AMERICA INDEMNITY, LTD",INDM
1157647,WESTFIELD FINANCIAL INC,WFD
1299704,"Advance America, Cash Advance Centers, Inc.",AEA
1110805,NuStar Energy L.P.,NS
898174,REINSURANCE GROUP OF AMERICA INC,RGA
1185348,PORTFOLIO RECOVERY ASSOCIATES INC,PRAA
1141391,MASTERCARD INC,MA
886984,AMERICAN STRATEGIC INCOME PORTFOLIO INC II,BSP
708955,FIRST FINANCIAL BANCORP /OH/,FFBC
1325964,"Lightwave Logic, Inc.",LWLG
1366246,GLU MOBILE INC,GLUU
1086939,NOVAMED INC,NOVA
18169,DOLE FOOD CO INC,DOLE
820081,CAMBREX CORP,CBM
783603,AMERICAN SAFETY INSURANCE HOLDINGS LTD,ASI
1388430,"CAI International, Inc.",CAP
31978,EL PASO ELECTRIC CO /TX/,EE
1088413,"GREYSTONE LOGISTICS, INC.",GLGI
943819,RESMED INC,RMD
78890,BRINKS CO,BCO
1274211,SALAMON GROUP INC,SLMU.OB
60519,LOUISIANA-PACIFIC CORP,LPX
896878,INTUIT INC,INTU
1394074,"Spectra Energy Partners, LP",SEP
1196872,EATON VANCE MICHIGAN MUNICIPAL BOND FUND,MIW
316709,SCHWAB CHARLES CORP,SCHW
1005817,TOMPKINS FINANCIAL CORP,TMP
883984,ICU MEDICAL INC/DE,ICUI
866609,ION GEOPHYSICAL CORP,IO
1141807,1ST CONSTITUTION BANCORP,FCCY
42542,GOODRICH CORP,GR
1454741,Eaton Vance National Municipal Opportunities Trust,EOT
1336047,"Boardwalk Pipeline Partners, LP",BWP
936528,WASHINGTON FEDERAL INC,wfsl
1362705,Constellation Energy Partners LLC,CEP
1074685,EATON VANCE NEW YORK MUNICIPAL INCOME TRUST,EVY
1045742,LIVEDEAL INC,LIVE
732026,TRIO TECH INTERNATIONAL,TRT
1003640,AML COMMUNICATIONS INC,AMLJ
745655,"China Crescent Enterprises, Inc.",CCTR.OB
745981,MIDSOUTH BANCORP INC,msl
933425,ACCREDITED BUSINESS CONSOLIDATORS CORP.,ACDU
1074540,EATON VANCE MUNICIPAL INCOME TRUST,EVN
1476150,Terreno Realty Corp,TRNO
891919,BOOKS A MILLION INC,BAMM
906465,QCR HOLDINGS INC,QCRH
760326,OUTDOOR CHANNEL HOLDINGS INC,OUTD
1126741,GSI TECHNOLOGY INC,GSIT
1355096,LIBERTY MEDIA CORP,LCAPA
1087216,Access Plans Inc,ALHC
1318008,Zumiez Inc,ZUMZ
1386926,KKR Financial Holdings LLC,KFN
76321,PARKER DRILLING CO /DE/,PKD
1430592,"Financial Engines, Inc.",FNGN
215466,COEUR D ALENE MINES CORP,CDE
102379,URS CORP /NEW/,URS
880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC
8670,AUTOMATIC DATA PROCESSING INC,ADP
723603,CULP INC,CFI
18937,CERADYNE INC,CRDN
874733,MEDIWARE INFORMATION SYSTEMS INC,MEDW
1064863,AMERIGROUP CORP,AGP
1140310,ZBB ENERGY CORP,ZBB
1387522,Pacific Copper Corp.,PPFP
828747,"SPORT SUPPLY GROUP, INC.",RBI
318673,SECURITY NATIONAL FINANCIAL CORP,SFNCA
1099963,Magnum dOr Resources Inc,MDOR
1048566,FOG CUTTER CAPITAL GROUP INC,FCCG.PK
1288741,McCormick & Schmicks Seafood Restaurants Inc.,MSSR
1062292,KNOT INC,KNOT
315189,DEERE & CO,DE
888719,PI SERVICES INC,PSVC.OB
924717,SURMODICS INC,SRDX
1109189,BASIC ENERGY SERVICES INC,BAS
314808,Ensco International plc,ESV
1081078,API Technologies Corp.,ATNY
30697,"WENDY'S/ARBY'S GROUP, INC.",WEN
878522,STEWART ENTERPRISES INC,STEI
783209,EUROGAS INC,EUGS
722313,NORTECH SYSTEMS INC,NSYS
899647,RIVIERA HOLDINGS CORP,(RVHL)
352747,UNIGENE LABORATORIES INC,UGNE
352915,UNIVERSAL HEALTH SERVICES INC,UHS
1021270,FAMOUS DAVES OF AMERICA INC,DAVE
1011509,Golden Minerals Co,GDMN
792130,DATAWATCH CORP,DWCH
918965,SCANSOURCE INC,SCSC
18396,CDI CORP,CDI
926617,"VERMILLION, INC.",VRML
889930,OVERLAND STORAGE INC,OVRL
277509,FEDERAL SIGNAL CORP /DE/,fss
1109354,BRUKER CORP,BRKR
903571,GOLDEN STAR RESOURCES LTD,GSS
1103078,RASER TECHNOLOGIES INC,RZ
811271,"ENTECH SOLAR, INC.",ENSL.OB
781902,INTERNATIONAL BALER CORP,IBAL
881890,ABAXIS INC,ABAX
1019671,SEACHANGE INTERNATIONAL INC,SEAC
1385292,Monotype Imaging Holdings Inc.,TYPE
1389405,Freshwater Technologies Inc.,FWTC
1230355,TRANS1 INC,TSON
356080,BELO CORP,BLC
1127371,CENTRAL VALLEY COMMUNITY BANCORP,CVCY
25232,COUSINS PROPERTIES INC,CUZ
1378950,"U.S. Auto Parts Network, Inc.",PRTS
1087455,CORNERSTONE BANCORP/SC,CTOT
1273507,Wind Works Power Corp.,WWPW.OB
1311370,Lazard Ltd,LAZ
724571,FREDS INC,FRED
1113809,BUILD A BEAR WORKSHOP INC,BABW
711665,PHOTOMEDEX INC,PHMDD
774569,CORTLAND BANCORP INC,CLDB
15393,BUREAU OF NATIONAL AFFAIRS INC,none
790816,BRANDYWINE REALTY TRUST,BDN
1013462,ANSYS INC,ANSS
810536,FIRSTFED FINANCIAL CORP,FFEDQ.pk
310354,STANDEX INTERNATIONAL CORP/DE/,SXI
938113,APOLLO GOLD CORP,AGT
1316656,Dresser-Rand Group Inc.,DRC
1402062,"Lake Victoria Mining Company, Inc.",LVCA
868857,AECOM TECHNOLOGY CORP,ACM
714603,DST SYSTEMS INC,DST
1003124,PHARMACEUTICAL PRODUCT DEVELOPMENT INC,PPDI
1141299,MCG CAPITAL CORP,MCGC
914536,SFN Group Inc.,SFN
25373,CRACKER BARREL OLD COUNTRY STORE INC,CBRL
1374535,"Altra Holdings, Inc.",AIMC
764811,FNB United Corp.,FNBN
1412100,"Maiden Holdings, Ltd.",MHLD
314203,U S GOLD CORP,UXG
1082506,OPENWAVE SYSTEMS INC,OPWV
1467373,Accenture plc,ACN
1315255,"Global Telecom & Technology, Inc.",gtlt
901219,HUMAN GENOME SCIENCES INC,HGSI
1089872,"GAIAM, INC",GAIA
1190370,INNOVATIVE DESIGNS INC,IVDN
1392972,"PROS Holdings, Inc.",PRO
810509,NEOPROBE CORP,NEOP
948368,PSB HOLDINGS INC /WI/,PSBQ
66388,MILLER INDUSTRIES INC,MLR
876343,BIOTIME INC,BTIM
1157408,K12 INC,LRN
889423,SATCON TECHNOLOGY CORP,SATC
1104506,INSMED INC,INSM
874444,RETAIL VENTURES INC,RVI
1070412,CONSOL Energy Inc,CNX
751652,QUESTAR CORP,STR
25475,CRAWFORD & CO,CRDA CRDB
106640,WHIRLPOOL CORP /DE/,WHR
752294,ELECTRONIC SYSTEMS TECHNOLOGY INC,ELST
20286,CINCINNATI FINANCIAL CORP,CINF
73756,OCEANEERING INTERNATIONAL INC,OII
1065298,SUPERIOR BANCORP,SUPR
780571,ITRON INC /WA/,ITRI
944148,"CBIZ, Inc.",CBZ
1124608,RESPONSE GENETICS INC,RGDX
1283073,Answers CORP,ANSW
874761,AES CORP,AES
795403,WATTS WATER TECHNOLOGIES INC,WTS
31462,ECOLAB INC,ECL
1016125,ULTIMATE SOFTWARE GROUP INC,ULTI
1205181,IMAGING3 INC,IMGG
890465,NPS PHARMACEUTICALS INC,NPSP
749647,Celsion CORP,clsn
1117414,PBSJ CORP /FL/,NONE
829608,PSYCHIATRIC SOLUTIONS INC,PSYS
42136,"Chang-On International, Inc.",CAON
731653,UNITED BANCORP INC /OH/,UBCP
1441236,Clearwater Paper Corp,CLW
1800,ABBOTT LABORATORIES,ABT
1035354,SENESCO TECHNOLOGIES INC,SNT
352825,FOSTER L B CO,FSTR
1034755,BRIGHAM EXPLORATION CO,bexp
78536,REWARDS NETWORK INC,DINE
816761,TERADATA CORP /DE/,TDC
851310,HARMONIC INC,HLIT
1085706,"METRO BANCORP, INC.",METR
1475204,Meiguo Acquisition Corp,
812191,REHABCARE GROUP INC,RHB
799195,LIBERTY ALL STAR EQUITY FUND,USA
1084765,RESOURCES CONNECTION INC,RECN
315293,AON CORP,AOC
1436040,"Brink's Home Security Holdings, Inc.",CFL
102729,VALMONT INDUSTRIES INC,VMI
922330,REGI U S INC,RGUS.OB
1091748,"Argo Group International Holdings, Ltd.",AGII
67716,MDU RESOURCES GROUP INC,MDU
1014507,"SIRONA DENTAL SYSTEMS, INC.",siro
310142,SENSIENT TECHNOLOGIES CORP,SXT
1078099,QUEPASA CORP,QPSA
93456,STANDARD REGISTER CO,SR
1158449,ADVANCE AUTO PARTS INC,AAP
1126294,RRI ENERGY INC,RRI
749647,Celsion CORP,CLSN
1009356,SALIX PHARMACEUTICALS LTD,SLXP
883948,UNION FIRST MARKET BANKSHARES CORP,ubsh
810958,CITIZENS & NORTHERN CORP,CZNC
764402,"GREEN BANKSHARES, INC.",GRNB
740726,BROADCAST INTERNATIONAL INC,BCST
946840,VIROPHARMA INC,VPHM
1040416,INSPIRE PHARMACEUTICALS INC,ISPH
1104657,BRUSH ENGINEERED MATERIALS INC,BW
1331875,"Fidelity National Financial, Inc.",FNF
914156,UFP TECHNOLOGIES INC,UFPT
1041514,NET 1 UEPS TECHNOLOGIES INC,UEPS
1268671,TNS INC,TNS
1347452,"Akeena Solar, Inc.",AKNS
1105184,NANOSPHERE INC,NSPH
1022671,STEEL DYNAMICS INC,STLD
859906,SOUTHWEST OIL & GAS INCOME FUND X-B LP,
105016,WATSCO INC,WSO; WSOB
1206264,TEMPUR PEDIC INTERNATIONAL INC,TPX
790705,TEKELEC,TKLC
1368993,"WaferGen Bio-systems, Inc.",WGBS
1360901,Evercore Partners Inc.,EVR
888504,LAYNE CHRISTENSEN CO,LAYN
1113481,MEDICINES CO /DE,MDCO
803164,CHOICEONE FINANCIAL SERVICES INC,(None)
863157,PETSMART INC,PETM
1039399,FORMFACTOR INC,FORM
1029142,DYNAVAX TECHNOLOGIES CORP,DVAX
1368993,"WaferGen Bio-systems, Inc.",WGBS.OB
4457,AMERCO /NV/,UHAL
1351541,"Delek US Holdings, Inc.",DK
1344980,"Alliance Holdings GP, L.P.",AHGP
8868,AVON PRODUCTS INC,AVP
895655,JARDEN CORP,JAH
1051871,CITIZENS SOUTH BANKING CORP,CSBC
1094007,RAINMAKER SYSTEMS INC,RMKR
871763,MANPOWER INC /WI/,MAN
1181749,"Granite Falls Energy, LLC",
1014507,"SIRONA DENTAL SYSTEMS, INC.",SIRO
1324410,Guaranty Bancorp,GBNK
1028954,SUSSEX BANCORP,SBBX
1023131,COVANCE INC,CVD
1333274,MERCER INTERNATIONAL INC.,MERC
1066104,CORPORATE EXECUTIVE BOARD CO,EXBD
1137774,PRUDENTIAL FINANCIAL INC,PRU
789860,Yayi International Inc,YYIN
1269871,"PHYSICIANS FORMULA HOLDINGS, INC.",FACE
771856,"CHAMPIONS BIOTECHNOLOGY, INC.",csbr
1088787,"China Direct Industries, Inc.",CDII
1057758,tw telecom inc.,TWTC
315849,SOUTHWEST GEORGIA FINANCIAL CORP,sgb
722256,HUDSON VALLEY HOLDING CORP,HUVL
880641,EAGLE FINANCIAL SERVICES INC,EFSI
1069878,TREX CO INC,TREX
786035,LIBERTY ALL STAR GROWTH FUND INC.,ASG
1089143,COLLECTORS UNIVERSE INC,CLCT
25475,CRAWFORD & CO,CRDA-CRDB
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",BR
1091801,MARTHA STEWART LIVING OMNIMEDIA INC,MSO
1137883,BRAINSTORM CELL THERAPEUTICS INC,BCLI
1191857,MOD PAC CORP,MPAC
1211583,ADHEREX TECHNOLOGIES INC,ADH
1367859,Citizens Community Bancorp Inc.,CZWI
1437071,Invesco Mortgage Capital Inc.,IVR
859905,SOUTHWEST OIL & GAS INCOME FUND X-A LP,
105608,WELLS GARDNER ELECTRONICS CORP,WGA
1199004,FEDERATED PREMIER MUNICIPAL INCOME FUND,FMN
1383414,PENNANTPARK INVESTMENT CORP,PNNT
1171155,"RADIANT LOGISTICS, INC",RLGT.OB
913760,INTERNATIONAL ASSETS HOLDING CORP,IAAC
1057058,"WASTE CONNECTIONS, INC.",WCN
1003344,HEADWATERS INC,HW
1335793,CNX Gas Corp,CXG
1389415,1st Home Buy & Sell Ltd.,FHBY
1280058,BLACKBAUD INC,BLKB
719274,GIGA TRONICS INC,GIGA
1295664,Kearny Financial Corp.,KRNY
1120096,Sino Clean Energy Inc,SCLX
1085706,"METRO BANCORP, INC.",COBH
1260968,MARLIN BUSINESS SERVICES CORP,MRLN
808047,QKL Stores Inc.,QKLS
57528,LANCE INC,LCNE
95052,ELIZABETH ARDEN INC,RDEN
352998,IGI INC,IG
353569,QUIDEL CORP /DE/,QDEL
934448,"DG FastChannel, Inc",DGIT
46640,HEINZ H J CO,HNZ
78003,PFIZER INC,PFE
731766,UNITEDHEALTH GROUP INC,UNH
847320,SOUTHWEST OIL & GAS INCOME FUND IX-A LP,
1378701,Gabelli Global Deal Fund,GDL
1047919,AMBIENT CORP /NY,ABTG
316206,STARWOOD HOTEL & RESORTS WORLDWIDE INC,HOT
722830,IMMUNOMEDICS INC,IMMU
884887,ROYAL CARIBBEAN CRUISES LTD,RCL
812191,REHABCARE GROUP INC,rhb
1411974,MERIDIAN INTERSTATE BANCORP INC,EBSB
1037976,JONES LANG LASALLE INC,JLL
356037,CSP INC /MA/,CSPI
1202806,FEDERATED PREMIER INTERMEDIATE MUNICIPAL INCOME FUND,FPT
822418,BIOCLINICA INC,BIOC
1350593,"Mueller Water Products, Inc.",MWA
1317080,Madison Strategic Sector Premium Fund,MSP
350868,"ITERIS, INC.",ITI
8855,AMERICAN LOCKER GROUP INC,ALGI
27904,DELTA AIR LINES INC /DE/,DAL
1310067,SEARS HOLDINGS CORP,SHLD
1069202,LENNOX INTERNATIONAL INC,LII
906780,EMPIRE RESORTS INC,NYNY
1145460,INVERNESS MEDICAL INNOVATIONS INC,IMA
1341808,ALLSTAR RESTAURANTS,AREN.OB
922330,REGI U S INC,rgus
1166389,CHINA AGRITECH INC,CAGC
949228,BEACH FIRST NATIONAL BANCSHARES INC,BFNB
1004440,CONSTELLATION ENERGY GROUP INC,CEG
896622,APTARGROUP INC,ATR
896778,CONCEPTUS INC,CPTS
885988,INTEGRAMED AMERICA INC,INMD
1203957,BIONOVO INC,BNVI.OB
1181001,ALLIANCE BANKSHARES CORP,ABVA
1278752,APOLLO INVESTMENT CORP,AINV
80424,PROCTER & GAMBLE CO,PG
1022079,QUEST DIAGNOSTICS INC,DGX
1029506,RALCORP HOLDINGS INC /MO,RAH
1411658,Digitiliti Inc,digi.pk
1302343,"Education Realty Trust, Inc.",EDR
1094392,RUDOLPH TECHNOLOGIES INC,rtec
1028918,PACIFIC PREMIER BANCORP INC,PPBI
1374061,China Opportunity Acquisition Corp.,CHNQ.OB
1086222,AKAMAI TECHNOLOGIES INC,AKAM
912544,HOLLYWOOD MEDIA CORP,HOLL
1337899,"Fortunet, Inc.",FNET
789356,"CALIFORNIA PIZZA KITCHEN, INC.",CPKI
1395057,"Cohen & Steers Global Income Builder, Inc",INB
1114927,FIRST NORTHERN COMMUNITY BANCORP,FNRN
1453090,Weatherford International Ltd./Switzerland,WFT
1224608,CONSECO INC,CNO
18498,GENESCO INC,GCO
1018833,QUADRAMED CORP,QDHC
904163,AMERICAN NATIONAL INSURANCE CO /TX/,ANAT
728478,KENT INTERNATIONAL HOLDINGS INC,KNTH
1345126,Compass Diversified Holdings,CODI
801337,WEBSTER FINANCIAL CORP,WBS
1077634,IA GLOBAL INC,IAGI
872835,ESB FINANCIAL CORP,ESBF
1001316,MANHATTAN PHARMACEUTICALS INC,MHAN
18172,CASTLE A M & CO,CAS
1053507,AMERICAN TOWER CORP /MA/,AMT
97476,TEXAS INSTRUMENTS INC,TXN
908311,PMC COMMERCIAL TRUST /TX,PCC
1322866,Kodiak Oil & Gas Corp,KOG
1043509,SONIC AUTOMOTIVE INC,SAH
1452477,RMR Asia Pacific Real Estate Fund,RAP
1057379,"HACKETT GROUP, INC.",HCKT
1065087,ALBANY MOLECULAR RESEARCH INC,AMRI
814547,FAIR ISAAC CORP,FICO
1403475,Bank of Marin Bancorp,BMRC
912888,VITAL IMAGES INC,VTAL
891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",UVE
1322652,"Kayne Anderson Energy Total Return Fund, Inc.",KYE
888719,PI SERVICES INC,PISV
1312073,"VeriFone Holdings, Inc.",PAY
54473,KANSAS CITY LIFE INSURANCE CO,KCLI
748592,NTN BUZZTIME INC,NTN
1380706,"Cienega Creek Holdings, Inc.",CCKH
1324344,CASCADE TECHNOLOGIES CORP,CDST
1425205,"Genesis Biopharma, Inc",FGGT
1000697,WATERS CORP /DE/,WAT
19411,MAGELLAN HEALTH SERVICES INC,MGLN
1462418,Altisource Portfolio Solutions S.A.,ASPS
1091566,CYIOS CORP,CYIO.OB
72207,NOBLE ENERGY INC,NBL
1049606,COMPX INTERNATIONAL INC,CIX
1075736,IMERGENT INC,IIG
750574,AUBURN NATIONAL BANCORPORATION INC,AUBN
1469433,Ancestry.com Inc.,ACOM
1171825,CIT GROUP INC,CIT
225648,COVANTA HOLDING CORP,CVA
856982,MERIT MEDICAL SYSTEMS INC,MMSI
763907,FIRST UNITED CORP/MD/,FUNC
1172229,BOTETOURT BANKSHARES INC,BORT
1166388,VERINT SYSTEMS INC,VRNT
1082278,ENVIRONMENTAL SOLUTIONS WORLDWIDE INC,ESWW
277948,CSX CORP,CSX
104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,WRE
1113668,PRINCETON REVIEW INC,REVU
1040130,PETMED EXPRESS INC,PETS
1377630,"National CineMedia, Inc.",NCMI
1053650,OMEGA PROTEIN CORP,OME
1226308,"DTS, INC.",DTSI
1281922,Triangle Petroleum Corp,TPLM
1053112,CABLEVISION SYSTEMS CORP /NY,CVC
1286345,TRIM HOLDING GROUP,TRHG
1022321,GENESIS ENERGY LP,GEL
1087934,"inContact, Inc.",SAAS
1299393,WESTERN ASSET VARIABLE RATE STRATEGIC FUND INC.,GFY
1166414,Cobalis Corp,CLSC
97854,THOMAS & BETTS CORP,TNB
892986,WARREN RESOURCES INC,WRES
100591,ARGAN INC,AGX
1293282,TechTarget Inc,TTGT
1166347,DAKOTA GROWERS PASTA CO INC,NONE
91668,SOLITRON DEVICES INC,SODI
855574,AMERIANA BANCORP,ASBI
913241,"STEVEN MADDEN, LTD.",SHOO
1014041,SRI SURGICAL EXPRESS INC,STRC
725363,CEL SCI CORP,cvm
1476246,Tropicana Entertainment Inc.,NONE
1024628,ZAP,ZAAP
66418,MEXCO ENERGY CORP,MXC
932352,"Urigen Pharmaceuticals, Inc.",URGP
1068796,MAXYGEN INC,MAXY
917491,FARO TECHNOLOGIES INC,FARO
779125,CNB CORP /MI/,CNB CORP
1005010,ARTHROCARE CORP,ARTC
1022705,TESCO CORP,TESO
1475456,"GROSVENOR REGISTERED MULTI-STRATEGY FUND (TI 2), LLC",NONE
1085069,American Security Resources Corp.,ARSC
37808,FNB CORP/FL/,FNB
1475457,"GROSVENOR REGISTERED MULTI-STRATEGY FUND (TI 1), LLC",NONE
823070,NOFIRE TECHNOLOGIES INC,nfti
55772,KIMBALL INTERNATIONAL INC,KBALB
1028954,SUSSEX BANCORP,sbbx
1401306,WASATCH FOOD SERVICES INC,WTFS.OB
1095981,"CYTORI THERAPEUTICS, INC.",CYTX
24090,CITIZENS INC,CIA
918160,AK STEEL HOLDING CORP,AKS
1341766,"Celsius Holdings, Inc.",CSUHD
1166258,PIONEER HIGH INCOME TRUST,PHT
830052,"RBC LIFE SCIENCES, INC.",RBCL.OB
1053676,SIELOX INC,SLX.OB
1156039,"WELLPOINT, INC",WLP
913341,C & F FINANCIAL CORP,CFFI
1349436,SANDRIDGE ENERGY INC,SD
1475455,"GROSVENOR REGISTERED MULTI-STRATEGY FUND (TE), LLC",NONE
1037649,INTERLEUKIN GENETICS INC,ILI
1408534,"First Guaranty Bancshares, Inc.",none
1042187,CTI INDUSTRIES CORP,CTIB
1138462,ACIES CORP,ACIE.OB
1421525,"China Intelligent Lighting & Electronics, Inc.",
713275,PHARMOS CORP,PARS
356130,EMC INSURANCE GROUP INC,EMCI
1042783,DOT HILL SYSTEMS CORP,HILL
1212030,GROSVENOR REGISTERED MULTI-STRATEGY MASTER FUND LLC,NONE
1331745,"TAL International Group, Inc.",tal
25212,COURIER CORP,CRRC
83402,RESOURCE AMERICA INC,REXI
1470795,"OmniAmerican Bancorp, Inc.",OABC
1355835,"SOKO FITNESS & SPA GROUP, INC.",SOKF
1331745,"TAL International Group, Inc.",TAL
1361937,"EV Energy Partners, LP",EVEP
1035884,COMMSCOPE INC,CTV
1113784,CARDIONET INC,BEAT
1025378,CAREY W P & CO LLC,WPC
715787,INTERFACE INC,ISIA
1022368,"SCHIFF NUTRITION INTERNATIONAL, INC.",WNI
34782,1ST SOURCE CORP,SRCE
934473,GENVEC INC,GNVC
941685,IMAGEWARE SYSTEMS INC,IWSY.PK
821130,UNITED STATES CELLULAR CORP,USM
1354174,"SBT Bancorp, Inc.",SBTB
726845,CAPITAL GOLD CORP,CGLD.OB
1424844,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",NONE
101063,CHIQUITA BRANDS INTERNATIONAL INC,CQB
718937,STAAR SURGICAL CO,STAA
79282,BROWN & BROWN INC,BRO
703351,BRINKER INTERNATIONAL INC,EAT
1143921,CRESCENT FINANCIAL CORP,CRFN
820736,ORBITAL SCIENCES CORP /DE/,ORB
1416183,Attitude Drinks Inc.,ATTD
947969,MANGOSOFT INC,MGOF
1052257,"Z TRIM HOLDINGS, INC",ZTHO
1030192,NEW JERSEY MINING CO,njmc.ob
1168696,REGAL ENTERTAINMENT GROUP,RGC
1119807,ENERGY COMPOSITES Corp,ENCC
884909,HOME DIAGNOSTICS INC,HDIX
868671,GLACIER BANCORP INC,GBCI
886432,Health Fitness Corp /MN/,FIT
1275477,"BIMINI CAPITAL MANAGEMENT, INC.",BMNM
1102112,PACWEST BANCORP,PACW
1239819,LUNA INNOVATIONS INC,LUNA
1352755,INTERNATIONAL FIGHT LEAGUE INC,IFLI
885475,"International Fight League, Inc.",IFLI
902272,ALDILA INC,ALDA
806592,"SUNWIN INTERNATIONAL NEUTRACEUTICALS, INC.",SUWN
811040,FIRST CAROLINA INVESTORS INC,FCAR.OB
1057226,Nationwide Utilities Corp.,NWUC
744218,"Celldex Therapeutics, Inc.",CLDX
859598,SEACOR HOLDINGS INC /NEW/,CKH
1287750,ARES CAPITAL CORP,ARCC
1400810,"Homeowners Choice, Inc.",HCII
920112,HEARTLAND FINANCIAL USA INC,HTLF
1368622,AeroVironment Inc,AVAV
1167887,ARGENTEX MINING CORP,AGMX
1286086,BLUE ROCK MARKET NEUTRAL FUND LLC,NONE
1045929,AMAZON GOLDSANDS LTD.,AZNG.OB
1470215,Towers Watson & Co.,TW
1144686,WACCAMAW BANKSHARES INC,WBNK
1000623,SCHWEITZER MAUDUIT INTERNATIONAL INC,SWM
730263,THOR INDUSTRIES INC,THO
1308710,"Jayhawk Energy, Inc.",JYHW
1069489,WESCORP ENERGY INC,WSCE
858800,EMCLAIRE FINANCIAL CORP,EMCF
1079996,Life Quotes,NSUR
874238,STERLING CONSTRUCTION CO INC,STRL
1118941,ENDWAVE CORP,ENWV
1384086,FLORHAM CONSULTING CORP,FHMS
33113,ENVIRONMENTAL TECTONICS CORP,ETCC
1109116,ENTRAVISION COMMUNICATIONS CORP,NYSE:EVC
921365,MERIX CORP,MERX
1106181,WESTSTAR FINANCIAL SERVICES CORP,WFSC
1166220,"LYRIS, INC.",LYRI.OB
1134203,TALEO CORP,TLEO
899723,OM GROUP INC,OMG
1029630,GS FINANCIAL CORP,GSLA
1130888,LIBRA ALLIANCE CORP,LBAL
1001385,NORTHWEST PIPE CO,NWPX
799167,MARTEN TRANSPORT LTD,MRTN
812128,SANDERSON FARMS INC,SAFM
860413,FIRST INTERSTATE BANCSYSTEM INC,
1478913,China Education Acquisition Corp.,NONE
755003,MATERIAL SCIENCES CORP,MASC
1018979,AMERISAFE INC,AMSF
12355,BLACK & DECKER CORP,BDK
1164863,"ENPRO INDUSTRIES, INC",NPO
1265572,KONA GRILL INC,KONA
18530,SECURECARE TECHNOLOGIES INC,SCUC.OB
899597,BUCKEYE TECHNOLOGIES INC,BKI
1451505,Transocean Ltd.,RIG
1215913,JOHN HANCOCK PREFERRED INCOME FUND III,HPS
1403256,Och-Ziff Capital Management Group LLC,OZM
1358831,LEGACY RESERVES LP,LGCY
872248,PETROQUEST ENERGY INC,PQ
917520,INTEGRA LIFESCIENCES HOLDINGS CORP,IART
1427433,Arrin CORP,ARRI
65011,MEREDITH CORP,MDP
88121,SEABOARD CORP /DE/,SEB
71691,NEW YORK TIMES CO,NYT.A
833079,Meritage Homes CORP,MTH
1122976,POLYONE CORP,POL
785557,TEAMSTAFF INC,TSTF
1131324,GENOMIC HEALTH INC,GHDX
1101246,"Highland Ridge, Inc.",HGHN
1114200,AMERICAN MEDICAL SYSTEMS HOLDINGS INC,AMMD
854711,FINANCIAL FEDERAL CORP,FIF
1088206,QUICK-MED TECHNOLOGIES INC,qmdt
855612,ZIX CORP,ZIXI
874766,HARTFORD FINANCIAL SERVICES GROUP INC/DE,HIG
711377,NEOGEN CORP,NEOG
42284,WHITEMARK HOMES INC,WTMK
49826,ILLINOIS TOOL WORKS INC,ITW
703360,LSI CORP,NYSE:LSI
1419178,Artio Global Investors Inc.,ART
1336262,SouthPeak Interactive CORP,SOPK
55805,NORTH AMERICAN GALVANIZING & COATINGS INC,NGA
1101169,VIASYSTEMS GROUP INC,VIAS
1073431,Life Technologies Corp,LIFE
19520,CHATTEM INC,CHTT
713671,DNB FINANCIAL CORP /PA/,DNBF
1013934,STRAYER EDUCATION INC,STRA
8063,ASTRONICS CORP,ATRO
947661,DIEDRICH COFFEE INC,DDRX
1047188,PENWEST PHARMACEUTICALS CO,PPCO
1405424,VISION INDUSTRIES CORP,VIIC
893467,NORTHWEST BANCORPORATION INC,nbct
70487,NATIONAL RESEARCH CORP,NRCI
704159,PAULSON CAPITAL CORP,PLCC
1175029,NORTH STATE BANCORP,NSBC
1176199,JOHN HANCOCK PREFERRED INCOME FUND,HPI
1169055,NOBLE CORP,NE
