tag,company_count,value_count,avg_values_per_company,units
InterestExpenseBorrowings,17,1357,79.82,USD
LoansAndLeasesReceivableImpairedAllowanceForLoanLosses,17,95,5.59,USD
AmortizationOfDeferredCharges,17,552,32.47,USD
DebtInstrumentUnusedBorrowingCapacityAmount,17,157,9.24,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMaximum,17,54,3.18,"pure, Y, years, Year"
AccruedLiabilitiesForUnredeeemedGiftCards,17,409,24.06,USD
TemporaryEquityStockIssuedDuringPeriodValueNewIssues,17,222,13.06,USD
DeferredRentCredit,17,217,12.76,USD
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,17,609,35.82,USD
TranslationAdjustmentForNetInvestmentHedgeNetOfTax,17,316,18.59,"USD, EUR"
PreferredStockRedemptionAmount,17,74,4.35,USD
PostemploymentBenefitsLiabilityNoncurrent,17,857,50.41,USD
DividendsCommonStockStock,17,428,25.18,"USD, EUR"
FinanceLeaseLiabilityPaymentsDueInRollingYearTwo,17,101,5.94,USD
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,17,921,54.18,USD
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,17,53,3.12,USD
InvestmentOwnedAtCost,17,249,14.65,USD
MinimumLeasePaymentsSaleLeasebackTransactions,17,78,4.59,USD
FinanceLeaseLiabilityPaymentsDueInRollingYearThree,17,101,5.94,USD
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,17,640,37.65,USD
DecommissioningFundInvestments,17,1596,93.88,USD
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,17,330,19.41,USD
MaturitiesOfSeniorDebt,17,198,11.65,USD
DeferredCompensationArrangementWithIndividualRecordedLiability,17,255,15.0,USD
IncreaseDecreaseInAssetRetirementObligations,17,509,29.94,USD
NetInvestmentInLease,17,263,15.47,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear,17,252,14.82,USD
ConstructionInProgressExpendituresIncurredButNotYetPaid,17,581,34.18,USD
IncreaseDecreaseInDeferredCharges,17,746,43.88,USD
InterestAndDividendsPayableCurrent,17,879,51.71,USD
SecuritiesSoldUnderAgreementsToRepurchaseAmountOffsetAgainstCollateral,17,682,40.12,USD
DefinedBenefitPlanActualReturnOnPlanAssetsStillHeld,17,112,6.59,USD
ProceedsFromSaleAndCollectionOfReceivables,17,694,40.82,USD
GainsLossesOnSalesOfInvestmentRealEstate,17,1002,58.94,USD
StockholdersEquityBeforeTreasuryStock,17,1076,63.29,USD
PaymentsToDevelopSoftware,17,814,47.88,USD
DeferredRevenueRevenueRecognized,17,319,18.76,USD
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,17,127,7.47,USD
DueFromRelatedPartiesNoncurrent,17,594,34.94,USD
IncreaseDecreaseInRestructuringReserve,17,573,33.71,USD
LifeInsuranceCorporateOrBankOwnedAmount,17,459,27.0,USD
SecuritiesPurchasedUnderAgreementsToResellAmountOffsetAgainstCollateral,17,625,36.76,USD
UnrecordedUnconditionalPurchaseObligationPurchases,17,406,23.88,USD
IncomeTaxReconciliationTaxContingenciesForeign,17,174,10.24,USD
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,17,759,44.65,USD
ProceedsFromSaleOfFinanceReceivables,17,380,22.35,USD
TemporaryEquityAccretionToRedemptionValue,17,103,6.06,USD
BusinessCombinationConsiderationTransferredOther1,17,139,8.18,USD
NotesReceivableFairValueDisclosure,17,384,22.59,USD
AccrualForEnvironmentalLossContingenciesPayments1,17,729,42.88,USD
InsuranceSettlementsReceivableCurrent,17,226,13.29,USD
PaymentsForPreviousAcquisition,17,317,18.65,USD
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,17,504,29.65,USD
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedAmountOffsetAgainstCollateral,17,559,32.88,USD
NetRealizedOrUnrealizedGainLossOnTradingSecurities,17,576,33.88,USD
LineOfCreditFacilityIncreaseAdditionalBorrowings,17,46,2.71,USD
PaymentsOfMergerRelatedCostsFinancingActivities,17,148,8.71,USD
FeesAndCommissions,17,1123,66.06,USD
MortgageLoansOnRealEstateCommercialAndConsumerNet,17,1091,64.18,USD
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,17,861,50.65,USD
RealEstateInvestmentPropertyAccumulatedDepreciation,17,1416,83.29,USD
LossContingencyAccrualCarryingValueNoncurrent,17,486,28.59,USD
PaymentOfFinancingAndStockIssuanceCosts,17,626,36.82,USD
IncreaseDecreaseInDerivativeAssetsAndLiabilities,17,723,42.53,USD
ProductWarrantyAccrualNoncurrent,17,624,36.71,USD
SegmentReportingInformationInterestExpense,17,152,8.94,USD
RealEstateGrossAtCarryingValue,17,696,40.94,USD
DividendsPreferredStockStock,17,215,12.65,USD
DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,17,658,38.71,USD
CapitalizedExploratoryWellCostChargedToExpense1,17,468,27.53,USD
CapitalizedCostsOilAndGasProducingActivitiesNet,17,307,18.06,USD
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,17,1107,65.12,USD
TierOneLeverageCapitalToAverageAssets,17,417,24.53,"pure, Rate"
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,17,903,53.12,USD
DefinedBenefitPlanAssetsTransferredToFromPlan,17,52,3.06,"GBP, USD"
TradingSecuritiesRealizedGainLoss,17,323,19.0,USD
AssetsHeldInTrust,17,406,23.88,USD
LongTermDebtPercentageBearingFixedInterestRate,17,174,10.24,"pure, Rate"
DerivativeInstrumentsLossRecognizedInOtherComprehensiveIncomeEffectivePortion,17,54,3.18,USD
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,17,113,6.65,USD
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,17,32,1.88,USD
DepositsAssetsCurrent,17,355,20.88,USD
ContributionsFromNoncontrollingInterests,16,70,4.38,USD
StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,16,199,12.44,shares
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,16,270,16.88,USD
TreasuryStockNumberOfSharesHeld,16,284,17.75,shares
RelatedPartyTransactionDueFromToRelatedParty,16,129,8.06,"USD, EUR"
ProceedsFromRepaymentsOfRelatedPartyDebt,16,467,29.19,USD
OtherSellingGeneralAndAdministrativeExpense,16,860,53.75,USD
IncomeLossAttributableToParent,16,425,26.56,USD
ProceedsFromCollectionOfFinanceReceivables,16,651,40.69,USD
UnearnedESOPShares,16,747,46.69,USD
DerivativeGainOnDerivative,16,87,5.44,USD
TradingSecuritiesCurrent,16,272,17.0,USD
SecuredLongTermDebt,16,325,20.31,USD
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities,16,590,36.88,USD
MultiemployerPlansWithdrawalObligation,16,184,11.5,USD
AvailableForSaleSecuritiesEquitySecuritiesCurrent,16,284,17.75,USD
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,16,449,28.06,USD
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults,16,79,4.94,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnSecurities,16,589,36.81,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedAmountOffsetAgainstCollateral,16,567,35.44,USD
NotionalAmountOfForeignCurrencyDerivativeSaleContracts,16,176,11.0,"GBP, USD, EUR"
AccruedLiabilitiesAndOtherLiabilities,16,820,51.25,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,16,55,3.44,USD
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedGross,16,767,47.94,USD
AssetRetirementObligationCashPaidToSettle,16,443,27.69,USD
RealEstateAccumulatedDepreciation,16,709,44.31,USD
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,16,321,20.06,USD
OriginationOfNotesReceivableFromRelatedParties,16,317,19.81,USD
FinancingReceivableOriginatedInFiscalYearBeforeLatestFiscalYear,16,296,18.5,USD
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,16,107,6.69,USD/shares
LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureInvestmentInLeveragedLeasesNet,16,317,19.81,USD
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,16,204,12.75,USD
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,16,33,2.06,pure
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsReductionsCashFlows,16,661,41.31,USD
DerivativeBasisSpreadOnVariableRate,16,89,5.56,pure
PaymentsToAcquireLongtermInvestments,16,442,27.62,USD
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,16,108,6.75,USD
TemporaryEquityForeignCurrencyTranslationAdjustments,16,240,15.0,USD
LicensesRevenue,16,800,50.0,USD
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,16,63,3.94,USD
DeferredCreditsAndOtherLiabilities,16,991,61.94,USD
RealEstateAcquiredThroughForeclosure,16,480,30.0,USD
QualifiedAffordableHousingProjectInvestmentsCommitment,16,436,27.25,USD
ProceedsFromSaleOfLoansHeldForInvestment,16,908,56.75,USD
BusinessAcquisitionRevenueReportedByAcquiredEntityForLastAnnualPeriod,16,72,4.5,"GBP, USD, EUR"
IncreaseDecreaseInAccruedSalaries,16,803,50.19,USD
InventoryWorkInProcessAndRawMaterials,16,1332,83.25,USD
IncreaseDecreaseInAssetsHeldForSale,16,86,5.38,USD
EquityMethodInvestmentNetSalesProceeds,16,64,4.0,USD
DerivativeLiabilityNotionalAmount,16,444,27.75,USD
ForeignCurrencyCashFlowHedgeLiabilityAtFairValue,16,208,13.0,USD
RevenueNotFromContractWithCustomer,16,640,40.0,USD
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,16,171,10.69,USD
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,16,1297,81.06,USD
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims,16,234,14.62,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,16,328,20.5,USD
IncomeTaxExaminationPenaltiesAccrued,16,89,5.56,USD
TransferOfInvestments,16,388,24.25,USD
AmortizationMethodQualifiedAffordableHousingProjectInvestments,16,377,23.56,USD
LoansReceivableHeldForSaleNet,16,727,45.44,USD
LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureDeferredIncome,16,275,17.19,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,16,74,4.62,USD
RepaymentsOfBankDebt,16,405,25.31,USD
RatioOfIndebtednessToNetCapital1,16,113,7.06,pure
IncomeTaxExaminationRangeOfPossibleLosses,16,51,3.19,USD
UnsecuredDebtCurrent,16,263,16.44,USD
ShorttermDebtMaximumAmountOutstandingDuringPeriod,16,204,12.75,"GBP, USD"
ProceedsFromCollectionOfAdvanceToAffiliate,16,208,13.0,USD
SaleLeasebackTransactionDeferredGainGross,16,101,6.31,USD
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,16,376,23.5,USD
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,16,342,21.38,USD
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,16,323,20.19,USD
IncreaseInRestrictedCash,16,177,11.06,USD
FinancingReceivableAllowanceForCreditLossWriteoffAfterRecovery,16,472,29.5,USD
FinancingReceivableAllowanceForCreditLossesRecoveries,16,145,9.06,USD
FinancingReceivableNonaccrualNoAllowance,16,324,20.25,USD
FinancingReceivableModificationsPreModificationRecordedInvestment2,16,889,55.56,USD
FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive,16,101,6.31,USD
RepaymentsOfSubordinatedDebt,16,281,17.56,USD
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,16,389,24.31,USD
ApplicationOfRecognitionProvisionsOfSFAS158EffectOnAccumulatedOtherComprehensiveIncomeNetOfTax,16,32,2.0,USD
FinancingReceivableAllowanceForCreditLossForeignCurrencyTranslation,16,238,14.88,USD
ProceedsFromSaleOfBuildings,16,209,13.06,USD
InterestAndDividendIncomeSecuritiesAvailableForSale,16,834,52.12,USD
IncreaseDecreaseInCustomerDeposits,16,690,43.12,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPrice,16,44,2.75,pure
DeferredIncomeTaxesAndOtherAssetsNoncurrent,16,567,35.44,USD
CostsIncurredExplorationCosts,16,339,21.19,USD
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,16,743,46.44,USD
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,16,197,12.31,USD
EffectiveIncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,16,347,21.69,pure
CostOfPurchasedPower,16,1342,83.88,USD
RepaymentsOfRelatedPartyDebt,16,224,14.0,USD
AcceleratedShareRepurchasesInitialPricePaidPerShare,16,80,5.0,"USD/shares, pure"
FinanceLeaseLiabilityPaymentsDueInRollingYearFour,16,99,6.19,USD
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,16,551,34.44,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,16,79,4.94,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossWriteoff,16,288,18.0,USD
ReinsuranceRecoverablesAllowance,16,699,43.69,USD
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAtFairValueNet,16,304,19.0,USD
LoansAndLeasesReceivableImpairedCommitmentToLend,16,535,33.44,USD
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,16,634,39.62,USD
CapitalizedCostsUnprovedProperties,16,395,24.69,USD
OtherIndefiniteLivedIntangibleAssets,16,282,17.62,USD
ObligationToReturnSecuritiesReceivedAsCollateral,16,652,40.75,USD
PaymentsToAcquireEquitySecuritiesFvNi,16,312,19.5,USD
ReinsurancePremiumsForInsuranceCompaniesByProductSegmentGrossAmount,16,135,8.44,USD
TransferToOtherRealEstate,16,797,49.81,USD
LoansAndLeasesReceivableConsumerOther,16,430,26.88,USD
EquitySecuritiesFVNINoncurrent,16,199,12.44,USD
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,16,262,16.38,USD
DefinedBenefitPlanOtherChanges,16,122,7.62,USD
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,16,116,7.25,USD
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,16,180,11.25,USD
SegmentReportingReconcilingItemForOperatingProfitLossFromSegmentToConsolidatedAmount,16,199,12.44,USD
FinancingReceivableOriginatedInCurrentFiscalYear,15,282,18.8,USD
IncreaseDecreaseInUnbilledReceivables,15,556,37.07,USD
FinancingReceivableOriginatedThreeYearsBeforeLatestFiscalYear,15,284,18.93,USD
FinancingReceivableOriginatedTwoYearsBeforeLatestFiscalYear,15,284,18.93,USD
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTaxParent,15,413,27.53,USD
StockIssuedDuringPeriodSharesShareBasedCompensationGross,15,376,25.07,shares
ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,15,321,21.4,USD
ProceedsFromSaleOfLoansHeldForSale,15,944,62.93,USD
PaymentsToAcquireEquipmentOnLease,15,837,55.8,USD
GainLossOnSecuritizationOfFinancialAssets,15,345,23.0,USD
ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination,15,167,11.13,USD
SecuritiesPurchasedUnderAgreementsToResellLiability,15,832,55.47,USD
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,15,1053,70.2,shares
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,15,47,3.13,USD
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments,15,55,3.67,USD
SecuritiesSoldUnderAgreementsToRepurchaseCollateralRightToReclaimSecurities,15,703,46.87,USD
LoansReceivableNet,15,401,26.73,USD
InterestRateFairValueHedgeDerivativeAtFairValueNet,15,279,18.6,USD
TransferToInvestments,15,253,16.87,USD
StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition,15,207,13.8,USD
DebtInstrumentIncreaseDecreaseForPeriodNet,15,81,5.4,USD
LoansAndLeasesReceivableCommercial,15,355,23.67,USD
LoansAndLeasesReceivableImpairedInterestIncomeRecognized,15,88,5.87,USD
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired,15,81,5.4,USD
SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCarryingAmount,15,241,16.07,USD
GoodwillFairValueDisclosure,15,93,6.2,USD
FinanceLeaseLiabilityPaymentsDueInRollingYearFive,15,97,6.47,USD
SignificantAcquisitionsAndDisposalsAcquisitionCostsOrSaleProceeds,15,67,4.47,USD
AssetsHeldForSaleOtherNoncurrent,15,98,6.53,USD
EntityWideRevenueMajorCustomerAmount,15,122,8.13,USD
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,15,88,5.87,USD
ProceedsFromSaleOfOtherPropertyPlantAndEquipment,15,310,20.67,USD
PrescriptionDrugBenefitReductionInAccumulatedPostretirementBenefitObligationForSubsidy,15,51,3.4,USD
PaymentsToAcquireSoftware,15,855,57.0,USD
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,15,256,17.07,USD
InsuranceCommissionsAndFees,15,1616,107.73,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,15,330,22.0,USD
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,15,257,17.13,USD
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,15,20,1.33,pure
SaleLeasebackTransactionCurrentPeriodGainRecognized,15,250,16.67,USD
SaleLeasebackTransactionGrossProceeds,15,96,6.4,USD
SaleLeasebackTransactionNetProceeds,15,115,7.67,"USD, EUR"
SaleOfStockPercentageOfOwnershipAfterTransaction,15,53,3.53,pure
PremiumsPercentageAssumedToNet,15,474,31.6,pure
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,15,305,20.33,USD
SubordinatedDebt,15,592,39.47,USD
TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxLiabilityProvisionalIncomeTaxBenefit,15,18,1.2,USD
IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,15,84,5.6,USD
IncreaseDecreaseInPostretirementObligations,15,504,33.6,USD
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,15,198,13.2,USD
BillingsInExcessOfCost,15,458,30.53,USD
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,15,514,34.27,USD
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedGross,15,863,57.53,USD
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,15,187,12.47,USD
LossContingencyNumberOfDefendants,15,122,8.13,"company, Item, companies, subsidiaries, lawsuits, item, defendant, lawsuit, former_employee, Company, individuals, Individual, Defendants, current_employees, entity, Defendant"
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,15,419,27.93,USD
DeferredTaxAssetsCharitableContributionCarryforwards,15,89,5.93,USD
GainLossOnSaleOfAccountsReceivable,15,381,25.4,USD
IncreaseDecreaseInOperatingAssets,15,332,22.13,USD
StockGrantedDuringPeriodSharesSharebasedCompensation,15,43,2.87,shares
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,15,84,5.6,USD
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,15,219,14.6,USD
NotesReceivableRelatedParties,15,305,20.33,USD
OtherMinorityInterests,15,448,29.87,USD
DefinedBenefitPlanRealEstate,15,43,2.87,pure
OtherLaborRelatedExpenses,15,747,49.8,USD
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,15,678,45.2,USD
AccruedEmployeeBenefitsCurrentAndNoncurrent,15,211,14.07,USD
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,15,662,44.13,USD
AdvancesFromFederalHomeLoanBanks,15,406,27.07,USD
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,15,234,15.6,USD
InventoryNoncurrent,15,931,62.07,USD
PaymentsOfDebtRestructuringCosts,15,259,17.27,USD
ReinsurancePremiumsForInsuranceCompaniesByProductSegmentAmountAssumedFromOtherCompanies,15,129,8.6,USD
PostemploymentBenefitsPeriodExpense,15,299,19.93,USD
MortgageLoansOnRealEstate,15,491,32.73,USD
CapitalizedCostsProvedProperties,15,487,32.47,USD
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,15,572,38.13,USD
DebtInstrumentConvertibleConversionRatio1,15,95,6.33,"pure, Rate"
PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions,15,684,45.6,USD
LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureRentalReceivablesNet,15,274,18.27,USD
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,15,378,25.2,USD
PaymentsToAcquireRealEstate,15,863,57.53,USD
DeferredCostsCurrentAndNoncurrent,15,111,7.4,USD
RealEstateAccumulatedDepreciationDepreciationExpense,15,143,9.53,USD
RealEstateInvestmentPropertyAtCost,15,1286,85.73,USD
JuniorSubordinatedNotes,15,345,23.0,USD
DefinedBenefitPlanExpectedFutureEmployerContributionsCurrentFiscalYear,15,97,6.47,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossSecuritiesSold,15,240,16.0,USD
ProceedsFromPaymentsForLongTermLoansForRelatedParties,15,488,32.53,USD
DebtInstrumentFeeAmount,15,115,7.67,USD
DebtInstrumentIncreaseAdditionalBorrowings,15,69,4.6,USD
FairValueOfSecuritiesReceivedAsCollateralThatHaveBeenResoldOrRepledged,15,938,62.53,USD
ConvertiblePreferredDividendsNetOfTax,15,399,26.6,USD
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,15,372,24.8,USD
