tag,company_count,value_count,avg_values_per_company,units
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,28,641,22.89,USD/shares
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,28,544,19.43,USD
EmployeeStockOwnershipPlanESOPCompensationExpense,28,449,16.04,USD
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,28,652,23.29,USD
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,28,919,32.82,USD
MarketableSecuritiesGainLoss,28,1092,39.0,USD
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,28,787,28.11,USD
ExciseAndSalesTaxes,28,2026,72.36,USD
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,28,777,27.75,USD
LineOfCreditFacilityInterestRateDuringPeriod,28,435,15.54,"pure, USD"
SecuritiesSoldUnderAgreementsToRepurchase,28,1816,64.86,USD
SegmentReportingSegmentOperatingProfitLoss,28,274,9.79,USD
DisposalGroupIncludingDiscontinuedOperationInterestExpense,28,634,22.64,USD
EffectiveIncomeTaxRateReconciliationDeductionsDividends,28,712,25.43,"pure, Rate"
DebtInstrumentPrincipalOutstanding,28,70,2.5,"USD, EUR"
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,28,144,5.14,USD
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,28,465,16.61,USD
DebtInstrumentRepurchaseAmount,28,135,4.82,USD
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,28,839,29.96,USD
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,28,763,27.25,USD
PaymentsOfCapitalDistribution,28,604,21.57,USD
PrepaidExpenseAndOtherAssets,28,1331,47.54,USD
FairValueOptionChangesInFairValueGainLoss1,28,1321,47.18,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,28,591,21.11,USD
StockIssuedDuringPeriodValueShareBasedCompensationGross,28,1342,47.93,USD
ImpairedFinancingReceivableRelatedAllowance,28,1487,53.11,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,28,225,8.04,USD
DisposalGroupIncludingDiscontinuedOperationOtherExpense,28,258,9.21,USD
ForeignCurrencyTransactionGainBeforeTax,28,221,7.89,USD
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,28,457,16.32,USD
InterestCostsIncurredCapitalized,28,693,24.75,USD
EffectiveIncomeTaxRateReconciliationGiltiAmount,28,130,4.64,USD
PaymentsOfMergerRelatedCostsFinancingActivities,28,547,19.54,USD
OtherNoninterestExpense,28,4878,174.21,USD
OtherCommitmentDueInSecondYear,28,226,8.07,USD
DeferredCosts,28,1156,41.29,USD
IncomeTaxReconciliationDeductionsDividends,28,670,23.93,USD
GainLossOnDispositionOfProperty,28,260,9.29,USD
TimeDepositsAtCarryingValue,28,485,17.32,USD
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,28,803,28.68,"Investment_Security, security, Securities, Security, Issue, pure, position, investment, Holdings, securities, Issues, positions, Investment_Securitie, Investment, lots"
DeferredCompensationLiabilityCurrent,28,1029,36.75,USD
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,28,215,7.68,USD
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,28,471,16.82,USD
ProceedsFromDivestitureOfInterestInJointVenture,28,299,10.68,USD
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,27,883,32.7,USD
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,27,357,13.22,USD
ImpairedFinancingReceivableUnpaidPrincipalBalance,27,1239,45.89,USD
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,27,810,30.0,USD
LoansReceivableFairValueDisclosure,27,1190,44.07,USD
EquityMethodInvestmentsFairValueDisclosure,27,206,7.63,USD
DefinedBenefitPlanOtherCosts,27,498,18.44,USD
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,27,530,19.63,USD
RegulatoryAssetsCurrent,27,2363,87.52,USD
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,27,576,21.33,USD
DerivativeLiabilityNotOffsetPolicyElectionDeduction,27,1282,47.48,USD
LoansAndLeasesReceivableGrossCarryingAmount,27,1066,39.48,"USD, GBP"
PaymentsForAdvanceToAffiliate,27,580,21.48,USD
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMinimum,27,49,1.81,pure
IncreaseDecreaseInOperatingLeaseLiability,27,441,16.33,USD
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,27,160,5.93,USD
PolicyholderBenefitsAndClaimsIncurredNet,27,4121,152.63,USD
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,27,1329,49.22,USD
TreasuryStockValueAcquiredParValueMethod,27,1037,38.41,USD
PaymentsForLossesAndLossAdjustmentExpense,27,1654,61.26,USD
AccretionExpense,27,825,30.56,USD
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,27,169,6.26,USD
PreferredStockRedemptionPricePerShare,27,249,9.22,"USD/shares, GBP"
OtherCommitmentDueInFourthYear,27,219,8.11,USD
DefinedBenefitPlanSpecialTerminationBenefits,27,89,3.3,USD
RecordedUnconditionalPurchaseObligationDueInFourthYear,27,220,8.15,USD
NotionalAmountOfForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,27,351,13.0,"KRW, EUR, USD, CHF, GBP, JPY"
DepositAssets,27,564,20.89,USD
DueToAffiliateCurrent,27,884,32.74,USD
RealEstateInvestmentPropertyAccumulatedDepreciation,27,2347,86.93,USD
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,27,109,4.04,USD
ConvertiblePreferredStockSharesIssuedUponConversion,27,127,4.7,shares
FiniteLivedIntangibleAssetsAverageUsefulLife,27,101,3.74,"Years, M, years, pure, year, Year, Y, USD"
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,27,182,6.74,USD
PaymentsToAcquireEquitySecuritiesFvNi,27,450,16.67,USD
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,27,149,5.52,"USD, CAD"
DueFromAffiliateCurrent,27,759,28.11,USD
RelatedPartyTransactionPurchasesFromRelatedParty,27,873,32.33,USD
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,27,811,30.04,USD
OtherCommitmentDueAfterFifthYear,27,225,8.33,USD
EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateNetOfTax,27,51,1.89,USD
PaymentsForProceedsFromLoansReceivable,27,1176,43.56,USD
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,27,1285,47.59,USD
ProductWarrantyExpense,27,714,26.44,USD
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,27,319,11.81,shares
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,27,1544,57.19,USD
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,27,534,19.78,USD
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,27,961,35.59,USD
AccountsPayableRelatedPartiesCurrent,27,1012,37.48,"CNY, USD"
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,27,537,19.89,USD
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecuritiesRangeMaximum,27,49,1.81,pure
InterestExpenseDeposits,27,4731,175.22,USD
AccountsAndNotesReceivableNet,27,1289,47.74,USD
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,27,739,27.37,USD/shares
DebtInstrumentInterestRateDuringPeriod,27,578,21.41,pure
CapitalizedContractCostNetNoncurrent,27,906,33.56,USD
StockIssued,27,167,6.19,USD
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,27,1159,42.93,USD
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,27,67,2.48,USD
OtherCommitmentDueInThirdYear,27,225,8.33,USD
ProceedsFromSalesOfAssetsInvestingActivities,27,606,22.44,USD
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,26,117,4.5,USD
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,26,141,5.42,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,26,189,7.27,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,26,165,6.35,USD
InvestmentTaxCredit,26,440,16.92,USD
FinancingReceivableModificationsPostModificationRecordedInvestment2,26,1504,57.85,USD
OtherAccruedLiabilitiesCurrentAndNoncurrent,26,383,14.73,USD
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,26,919,35.35,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities,26,114,4.38,USD
EquitySecuritiesFVNINoncurrent,26,346,13.31,USD
DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss,26,332,12.77,USD
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,26,880,33.85,USD
FairValueLevel1ToLevel2TransfersAmount,26,112,4.31,USD
NoninterestExpense,26,5448,209.54,USD
DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,26,78,3.0,USD
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,26,3818,146.85,USD
EquityMethodInvestmentSummarizedFinancialInformationNetSalesOrGrossRevenue,26,119,4.58,USD
DeferredTaxAssetsValuationAllowanceNoncurrent,26,282,10.85,USD
AccruedLiabilitiesAndOtherLiabilities,26,1023,39.35,USD
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,26,1863,71.65,USD
MultiemployerPlanContributionsByEmployer,26,224,8.62,USD
ProceedsFromSaleOfPropertyHeldForSale,26,541,20.81,USD
OtherLongTermDebtCurrent,26,657,25.27,USD
EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017TransitionTaxOnAccumulatedForeignEarningsPercent,26,132,5.08,pure
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,26,377,14.5,USD
ConversionOfStockSharesConverted1,26,273,10.5,shares
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,26,114,4.38,USD
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,26,3007,115.65,USD
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,26,682,26.23,USD
DeferredRevenueAdditions,26,377,14.5,USD
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,26,311,11.96,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate,26,486,18.69,"pure, Rate"
RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,26,271,10.42,USD
RedeemableNoncontrollingInterestEquityFairValue,26,780,30.0,USD
OtherAssetsMiscellaneous,26,1355,52.12,USD
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,26,2048,78.77,USD
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationBeforeTax,26,162,6.23,USD
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,26,498,19.15,USD
PropertySubjectToOrAvailableForOperatingLeaseNet,26,849,32.65,USD
FiniteLivedIntangibleAssetsTranslationAdjustments,26,252,9.69,USD
TemporaryEquityAccretionToRedemptionValue,26,295,11.35,USD
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,26,163,6.27,USD
ProceedsFromSaleOfRealEstateHeldforinvestment,25,1501,60.04,USD
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInIndividualForeignCountriesAmount,25,81,3.24,USD
SalesTypeAndDirectFinancingLeasesLeaseReceivable,25,362,14.48,USD
DisposalGroupIncludingDiscontinuedOperationInventory1,25,166,6.64,USD
DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,25,131,5.24,USD
EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital,25,497,19.88,USD
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,25,805,32.2,USD
InvestmentIncomeInvestmentExpense,25,2527,101.08,USD
RevenuesFromExternalCustomers,25,453,18.12,USD
InterestAndFeeIncomeLoansAndLeases,25,3558,142.32,USD
NetInvestmentIncome,25,4101,164.04,USD
ProceedsFromContributionsFromParent,25,570,22.8,USD
NumberOfRealEstateProperties,25,687,27.48,"properties, pure, building, Communities, golf_course, USD, property, golfCourse, Community, Property, Integer, Hotel, store, Store, number_of_store, community, Communitie, stores, item, fund, hotel, project"
RecordedUnconditionalPurchaseObligationDueAfterFifthYear,25,221,8.84,USD
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,25,286,11.44,USD
RepaymentsOfAssumedDebt,25,344,13.76,USD
SegmentReportingInformationAssets,25,136,5.44,USD
SegmentReportingInformationProfitLoss,25,280,11.2,USD
PaymentsForProceedsFromLoansAndLeases,25,1970,78.8,USD
MultiemployerPlanEmployerContributionCost,25,304,12.16,USD
DeferredTaxAssetsOtherTaxCarryforwards,25,385,15.4,USD
AlternativeInvestmentsFairValueDisclosure,25,503,20.12,USD
PaymentsForHedgeInvestingActivities,25,563,22.52,"USD, GBP"
AccountsReceivableRelatedPartiesCurrent,25,547,21.88,USD
ProceedsFromRepaymentsOfRelatedPartyDebt,25,591,23.64,USD
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,25,592,23.68,USD
DeferredCostsCurrent,25,902,36.08,USD
AccruedRoyaltiesCurrent,25,1382,55.28,USD
EquitySecuritiesFvNiRealizedGain,25,391,15.64,USD
HedgedLiabilityFairValueHedge,25,488,19.52,"USD, EUR"
InterestRevenueExpenseNet,25,1610,64.4,USD
LongTermNotesPayable,25,559,22.36,USD
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,25,509,20.36,USD
MarginDepositAssets,25,823,32.92,USD
TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxLiabilityIncomeTaxBenefit,25,46,1.84,USD
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxIncludingPortionAttributableToNoncontrollingInterestAvailableforsaleSecurities,25,1309,52.36,USD
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,25,319,12.76,USD
ContributionOfProperty,25,237,9.48,USD
RealEstateInvestmentPropertyNet,25,2484,99.36,USD
CashAndDueFromBanks,25,3198,127.92,USD
AccrualForEnvironmentalLossContingenciesPayments,25,511,20.44,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,25,482,19.28,USD
OtherInterestAndDividendIncome,25,3321,132.84,USD
DeferredTaxLiabilitiesGrossCurrent,25,204,8.16,USD
DerivativeAmountOfHedgedItem,25,202,8.08,"EUR, USD"
DebtConversionOriginalDebtAmount1,25,234,9.36,USD
PropertyPlantAndEquipmentFairValueDisclosure,25,80,3.2,USD
RealEstateAndAccumulatedDepreciationInitialCostOfLand,25,295,11.8,USD
ProceedsFromIssuanceOfConvertiblePreferredStock,25,270,10.8,USD
SharesIssuedPricePerShare,25,276,11.04,USD/shares
DerivativeAssetNotOffsetPolicyElectionDeduction,25,1276,51.04,USD
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,25,284,11.36,USD
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,25,147,5.88,"pure, Rate"
TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,25,37,1.48,USD
OtherAmortizationOfDeferredCharges,25,911,36.44,USD
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,25,1533,61.32,USD
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,25,371,14.84,shares
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,25,354,14.16,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossNotPreviouslyRecorded,24,462,19.25,USD
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,24,403,16.79,USD
StockholdersEquityPeriodIncreaseDecrease,24,398,16.58,USD
DeferredTaxLiabilitiesOtherFiniteLivedAssets,24,287,11.96,USD
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,24,292,12.17,USD
CreditDerivativeMaximumExposureUndiscounted,24,1039,43.29,USD
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,24,489,20.38,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,24,139,5.79,USD
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,24,308,12.83,USD
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets,24,128,5.33,USD
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,24,624,26.0,USD
OtherCommitmentDueInFifthYear,24,176,7.33,USD
DeferredTaxLiabilitiesFinancingArrangements,24,290,12.08,USD
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,24,316,13.17,USD
CostMethodInvestmentsRealizedGainLoss,24,272,11.33,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMaximum,24,64,2.67,"Year, pure, Y, years"
PaymentOfFinancingAndStockIssuanceCosts,24,887,36.96,USD
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,24,980,40.83,USD
DeferredPolicyAcquisitionCostAmortizationExpense,24,2966,123.58,USD
DeferredPolicyAcquisitionCosts,24,2519,104.96,USD
RealEstateAccumulatedDepreciationRealEstateSold,24,727,30.29,USD
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,24,148,6.17,"pure, Rate"
AccountsPayableCurrentAndNoncurrent,24,926,38.58,USD
VariableInterestEntityOwnershipPercentage,24,114,4.75,"pure, Rate"
LiabilitiesAssumed,24,192,8.0,USD
IndefiniteLivedTrademarks,24,824,34.33,USD
NotesAndLoansReceivableGrossCurrent,24,579,24.12,USD
RealEstateHeldforsale,24,773,32.21,USD
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentTax,24,189,7.88,USD
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,24,291,12.12,USD
NontradeReceivablesCurrent,24,1112,46.33,USD
PaymentsToAcquireBusinessTwoNetOfCashAcquired,24,501,20.88,USD
NumberOfStores,24,584,24.33,"number_of_store, Locations, centers, distribution_center, branches, restaurants, pure, building, Stores, countries_and_territ, store, stores, Location, location, item, warehouse, Store"
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMinimum,24,66,2.75,"M, years, pure, Year, Y, months"
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,24,225,9.38,pure
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,24,1543,64.29,USD
SaleOfStockConsiderationReceivedOnTransaction,24,120,5.0,USD
InterestBearingDepositsInBanks,24,2230,92.92,USD
LoansAndLeasesReceivableNetOfDeferredIncome,24,1847,76.96,USD
DerivativeLiabilityFairValueNet1,24,140,5.83,USD
ProductWarrantyAccrualNoncurrent,24,1190,49.58,USD
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation,24,143,5.96,USD
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,24,150,6.25,USD
ProceedsFromInsuranceSettlementOperatingActivities,24,155,6.46,USD
RecordedUnconditionalPurchaseObligationDueInFifthYear,24,189,7.88,USD
TemporaryEquityOtherChanges,24,464,19.33,USD
SegmentReportingSegmentRevenue,24,232,9.67,USD
LossContingencyRangeOfPossibleLossPortionNotAccrued,24,599,24.96,"BRL, USD"
LitigationSettlementAmountAwardedFromOtherParty,24,122,5.08,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,24,529,22.04,USD
RegulatoryLiabilities,24,1022,42.58,USD
RegulatoryAssets,24,1013,42.21,USD
BridgeLoan,24,122,5.08,USD
EmployeeStockOwnershipPlanESOPSharesInESOP,24,382,15.92,shares
ProceedsFromRepaymentsOfNotesPayable,24,807,33.62,USD
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,24,213,8.88,USD
ForeignCurrencyExchangeRateTranslation1,24,237,9.88,"JPY/USD, Rate, EUR/USD, pure, USD/CAD, VEF/USD, GBP/USD, SEK/USD, USD/EUR, VEB/USD"
BusinessCombinationConsiderationTransferred,24,102,4.25,USD
NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersBasic,24,631,26.29,USD
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,24,293,12.21,USD
UnrealizedGainLossOnDerivativesAndCommodityContracts,24,823,34.29,USD
PaymentsForRepurchaseOfOtherEquity,24,713,29.71,USD
CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,24,1416,59.0,USD
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,24,220,9.17,pure
CededPremiumsEarned,23,908,39.48,USD
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,23,325,14.13,USD
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,23,365,15.87,USD
DerivativeCashReceivedOnHedge,23,118,5.13,USD
DebtConversionConvertedInstrumentSharesIssued1,23,160,6.96,shares
NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,23,638,27.74,USD
InterestExpenseShortTermBorrowings,23,2665,115.87,USD
RealEstateInvestmentPropertyAtCost,23,1854,80.61,USD
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,23,305,13.26,USD
